你除非答应我的条件，我才告诉你。	只有你答应我的条件，我才告诉你。	1
首先于一九四零年十月间重开浈缅路，接着派了一些在敦刻尔克撤退下来的残兵败将来中国学习游击战。	先于一九四零年十月间重开浈缅路，然后派了一些在敦刻尔克撤退下来的残兵败将来中国学习游击战。	1
你陪我去趟佛山吧。	会议主席Paul Cooke来自利兹大学，他发表了一篇标题为亨克尔·冯·杜能斯马克与好莱坞的对话：从窃听风暴到致命伴旅（2010）的论文，仔细考察了杜能斯马克是如何在致命伴旅里用他欧洲文化的视角去增强而不是批判好莱坞电影的核心价值观，同时也将电影描述为有意识的拒绝了任何形式的好莱坞批判主义。	0
做饭没有什么奥秘。	外交官出身的麦理浩虽然缺少殖民地的行政管理经验，但没有殖民地包袱的他，反而被普遍认为是历史上最杰出和最受市民爱戴的港督之一，舆论更以麦理浩时代（MacLehose Years）形容他在任港督的日子。	0
资金感到不足。	即使应收帐余额与长期财政稳健有关，但在惊人的资金短缺下，这些公司通常都是容易受伤的。	0
那东西闻着都恶心。	东西方都将听到我的使者用各种语言发出的声音，我的使者将在所有的城市中宣明自己的教义……我的教会将遍布所有的城市，我的福音将传遍每个国家。	0
大海上没有波涛。	唐高祖想派李世民去守卫洛阳，避免兄弟进一步冲突，但李建成和李元吉交换意见后认为这会使李世民在洛阳建立自己的势力，提出反对，高祖也就没有这么做。	0
吃了这剂药，过两天就会好的。	他为英国人勘测员约翰·亨利·勒弗罗伊的所做的画像被英国勒弗罗伊家收藏，在2002年2月5日在多伦多索斯比拍卖行举行的一场拍卖会上被加拿大亿万富翁肯尼思·汤姆森以500万加元拍得，创下纪录。	0
哪儿去了，刚才？	刚才去哪儿了？	1
他们家死了一盆花。	主要特点：支持以SSH方式登录BBS（从3。	0
这样不仅可以帮助人家解一时的燃眉之急，还可以借机先锻炼一下自己。	考试期间会允许考生稍作休憩，具体取决于某一时间段会进行多少考试。	0
不几天事情就办完了。	他修成则天圣后实录，被赐爵扶阳县开国子，食邑四百户。	0
在困难面前，或者当个懦弱的逃兵，或者做个勇猛的战士。	溴化镉由溴和镉在稀氢溴酸中反应得到。	0
他没看电影。	片中皮尔斯·布鲁斯南开的宝马Z8是电影公司与宝马达成的三部电影推广协议的最后一部分，之前已经在新铁金刚之金眼睛中使用了Z3，并在新铁金刚之明日帝国中使用了750iL。	0
她把这批马调教的很好。	诺多族精灵在此居住了一段时间，直到他们的内部争端和解，他们才移居到别处。	0
演讲比赛谁报名了？	在巴黎的包恩，则是逐渐接近卡洛斯的龙潭虎穴，他透过了一个唯一能够直接联络卡洛斯的酒保，找到了一只联络卡洛斯的电话号码，但是到头来才发觉仍是一场空，不过小有收获的是，包恩找到了卡洛斯的联络人，并且进一步透过联络人引导卡洛斯前往莫斯科。	0
对！首先让我向大家做个自我介绍吧。	司法独立下对法官的监督。	0
大家都称他为小诸葛。	诸葛姓为汉字复姓之一，在百家姓中排名第414位。	0
台上坐着主席团。	在与无人战斗机X-9交战时，YF-21被逼迫至几近无力还手的余地（YF-19在与X-9接触不久即离开战线飞往Macross）！	0
他没有听懂。	他没听懂。	1
你们拿了人家不少好处。	最热月（7月）均温，极端最高气温（上次出现于2012年6月29日至7月1日）。	0
小王没有汽车。	小王没汽车。	1
他的身体不如从前硬朗了。	在孟买市边界以内有3座山脉。	0
千万别大意！	一定不要大意！	1
离远点儿，省得伤着你。	他在P-3猎户座海上巡逻机训练后加入佛罗里达州杰克逊维尔的第16巡逻队，在那里任任务指挥官和巡逻机指挥官。	0
他看了一场电影。	绑架 (电影)	0
她看花了眼睛。	看花了她的眼。	1
老太太的情绪不稳定。	根据罗福星身上所带党员名册，警方也逮捕了相关人士。	0
这段描写固然有些夸张，但我国古代宝刀宝剑之锋利，却非虚传。	对此统幸早已有讨死之觉悟，回应说:我还记得，那么就如你所愿，他人可不要插手！	0
准是瞎指挥，没个不出事儿。	一统会以士林夜市附近的士峰槟榔摊大楼为据点。	0
我看见了你的钢笔。	现为二二八国家纪念馆。	0
留着他们一起吃午饭吧。	东尼知道他们意图杀死萨瓦瑞多，于是亲自护送他到法院并当庭释放。	0
他撒了个谎。	曼联、皇马等俱乐部，都欲把舍甫琴科收归旗下。	0
假设真的没有文明和文化，那么这个世界就像个未成品。	雪华绮晶是一个没有躯体，虚幻的人偶。	0
王军他如何也在这里？	中央电视台以及其它省级卫星频道通过卫星或光缆传送，各个地方有线电视台通过微波接收以后附加到本地的有线电视网中。	0
村民自发组织起巡逻队，以防不测。	街道内设综合办、农办、经济发展办、组织宣传办、计生办、城建办；	0
恨不得把一分钱掰成两半花。	明治34年（1901年），以德国留学的造园委员本多为中心进行规划。	0
逗得我们哈哈大笑。	在架空世界独立存在的情况下，作者通常会提供一些关于架空世界的资料，如地图、历史文卷等等。	0
我们通过词典把这本书翻译出来啦！	她想把奥利佛从这种悲惨的命运中带出来；	0
花丛中飞着几只蝴蝶。	丘普里亚镇区在1999年科索沃战争中遭北约部队轰炸而严重受损，至今一些建筑仍是一片废墟。	0
他们有可能明天回来。	这场飓风的确切源头已无从考证，但有可能像许多大西洋飓风一样是于10月上旬在东大西洋佛得角群岛近海发展成型。	0
忙的没个空儿。	曼彻斯特联。	0
不管你说什么，他总是听不进去。	卫恒，字巨山，河东安邑（今山西省夏县）人。	0
他下楼了，在门口买了几个面包，塞在书包里，然后去了图书馆。	他下楼了，在门口买了几个面包，把面包塞在书包里，然后去了图书馆。	1
帽子呢？	面杯最初为发泡苯乙烯材质，日本国内2008年4月起改为经发泡聚乙烯隔热涂层加工的纸杯（通称环保杯），其他地区亦有跟进。	0
信上说的清楚。	但在实践上二元制君主立宪制，因为无法同时兼顾君主专权和议会权力之争，往往沦为了第三方的武装革命或政变的牺牲品，如战时的日本和义大利或后来的伊朗等，被认为是权责不明的制度。	0
老范的心里乱极了。	对于雅典人口只有粗略的猜测，因为雅典人自己从来不进行人口普查。	0
忙得我团团转。	风又称国风，一共有15组、按地区划分，包括周南、召南、邶风、鄘风、卫风、王风、郑风、桧风、齐风、魏风、唐风、秦风、豳风、陈风和曹风，共160篇，又被称为十五国风。	0
小赵不高。	Оценка численности постоянного населения на 1 января 2014 года。	0
雷锋精神不但没有过时，而且永远不会过时。	在前一张专辑No Name之中，余宪忠并没有公布自己的本名，而是用No Name这个称号，而在慢．慢爱这张专辑中，他第一次公布自己的本名，并宣称要当全职歌手。	0
师傅把车修好了。	美国协会和国家联盟随即跟进。	0
我借给了小王两本小说。	宋代的六州两军以及后来改称为八个路或八个府的区划建制(八闽的由来）。	0
忙的没个空儿。	故去彼取此。	0
您要是再给她一个不痛快，我就把您这两年做的事都告诉哥哥。	它的WAN埠会有一个如61。	0
这一次，投资者仅仅是“有望收回成本”，换句话说，很可能赔本！	以系列作品的故事时间点而言，朱儿第一次登场是在星际大战三部曲西斯大帝的复仇中，同时也是尤达大师的故友。	0
好不漂亮。	冬季鳞茎无需覆盖保暖，即可安然越冬。	0
不光大家伙都省事，你自己也可以少跑两趟嘛。	咨商师以个案为中心，却失去了自己的个性及独特性。	0
衣服难看死了。	地质及演化推测。	0
我虽然学了三年汉语，但是听相声还有困难。	光绪二十三年（1897年），在北京创办溪学堂。	0
一周之内再不把校对稿交给出版社，他们就要改变出版计划了。	在十九世纪早期，大量的社会组织出现，将黑人送出美国以便他们重获自由；	0
他有两个儿子，一个是记者，一个是公务员。	他有两个儿子，一个公务员，一个记者。	1
在北京我们游览了不少地方。	中航技公司位于北京的总部主要由两类事业部构成，它们都处于公司管理委员会的监督管理下。	0
干脆，我来个抽羊角风！	我干脆来个抽羊角风！	1
他连一声也不吭。	从A/UX 3。	0
我不知道该信哪一种说法，因此也就无法判断，。	在词首的 总是加上粗气变音符号(spiritus asper)而写为 ，可能表示 的清音或送气同位异音( 或 )，因此传统上转写为 rh。	0
我羊肉不吃，吃牛肉。	距离基隆东北方约42公里，航程约2小时。	0
人人我都通知到了。	至于纳尔逊的亲戚大多也支持他与艾玛的关系，众人之中就只有纳尔逊的老父仍然支持法兰西斯。	0
他付了我们100块钱。	一百块钱被他付给了我们。	1
我能把这块大石头举起来。	我能举起这块大石头。	1
大姐，您行个方便，让我过去吧。	传闻当年郑和下西洋，就是用它来指引方向。	0
停车难的问题我们一定会想办法解决。	在政治上，缅甸开始走向内部统一，1992年，缅甸军政府恢复法律与秩序委员会提出解决民族分裂武装的最后通牒，开始向佤族、掸族施加压力。	0
他走过去。他倒了一杯酒。他喝了一口。	遇见快乐辛晓琪巡回个人演唱会。	0
你为什么不答应他？	于是为将士立功者另设武功爵十一等［一级造士，二级闲舆卫，三级良士，四级元戎士，五级官首，六级秉铎，七级千夫，八级乐卿，九级执戎，十级政戾庶长，十一级军卫］，后亦卖之。	0
倘或他有个好和歹。	名称来源。	0
杯子被他打破了。	都营地铁是日本东京的两个地下铁系统之一，由东京都政府属下的东京都交通局经营，其所属路线通称为都营线。	0
植树节你们植树吗？	最初的化石被认为与南美洲的艾雷拉龙有高度的相似处，因此彼得·加尔冬将阿里瓦龙归类于艾雷拉龙科。	0
为人民服务！	人民圣殿教选择圭亚那，一部分原因是因为它的社会主义政治环境。	0
他跑的比我快。	唐朝佛教禅宗大师，六祖慧能之再传弟子，师承南岳怀让门下，为洪州宗的开创者，谥号大寂禅师。	0
我跟老李用绳子拉倒了那棵树。	我和老李用绳子拉倒了那棵树。	1
也没有个长远留下人的理。	张西曼临终留下遗言，将遗体捐赠给协和医院。	0
他明明知道下午有事。	迷恋者除了对裤袜迷恋，也会在社会认可的嗜好，与正常人相同的表现，比如：集邮、养鱼或摩托车俱乐部的会员，透过嗜好的收集，同时进行著与裤袜有关的情报采集，比如：照片、杂志或电影，有的迷恋者连广告里有出现裤袜也收集，利用这些方式来寻找对裤袜有相同喜好的人（即同好），利于彼此间可交换情报、讨论以及活动讯息。	0
中文系一年级有多少男生呢？	由于巴西航空工业公司在1990年代曾经陷入财政困难时期，它为新支线飞机计划与世界多家航空工业机构达成合作伙伴协议，当中大部份都曾经和巴西航空工业公司在开发50座级客机上合作，并建立起良好关系。	0
千万别大意！	本特海姆县北面和东面与埃姆斯兰县，南面与北莱茵-威斯特法伦州的博尔肯县和施泰因富特县相邻，西面与荷兰接壤。	0
我们就去帮他的忙。	卢克是安纳金·天行者和佩咪·艾米达拉的长子，在出生后不久被欧比王带回塔图因交给欧文·拉尔斯收养，十九岁时因缘际会之下买到机器人C-3PO和R2-D2，并从后者的资料库中发现了莉亚公主的求救信，最后也认识了欧比王（班），欧比王告诉路克有关安纳金的事迹和绝地武士的故事，但有所保留的说一个叫达斯·维达的西斯领主杀了安纳金·天行者。	0
他又安静地投入到工作中去了。	园中有12处优秀点并称中山公园十二景观。	0
植树节你们植树吗？	子女2人： David Thornton (1923-1925)和 Anne Carolyn （1925-？	0
她洗净了一件衣服。	她把那件衣服洗干净了。	1
约翰给玛丽买了一件衣服。	其他五种著作就称为五经。	0
在比赛的最后关头，运动员小张下了决心，非摔倒对方不可。	批了一句话：洪福贵重，机不可失。	0
我想喊他等等我，却又怕他笑我胆小害怕，不叫他，我又真怕一个人摸不到那个包扎所，更怕一个人在那儿打吊瓶。	"由泰勒斯定理，这是一个直角三角形，角 ""B"" 是直角。"	0
她洗净了一件衣服。	总的说来，机器翻译还没有达到可以威胁（人工）专业翻译的程度。	0
老李不是老师。	叉龙占丽鱼，为辐鳍鱼纲鲈形目隆头鱼亚目慈鲷科的其中一种。	0
你扮演我们的交通员，让敌人抓住了。	思想正面。	0
他花光了钱。	他花完了所有的钱。	1
他让我们笑疼了肚子。	商鞅通晓法家、兵家两家思想，兼有政治、军事的双重性格，这使他不但重法，而且重兵。	0
轮番的轰炸后，这个美丽的小镇被夷为平地。	此外，他也创造了这个记录：作为球队先发四分卫，他取得了100胜26负，超越了Joe Montana足足16场。	0
不一会儿他又回来了。	后迁至上海，1927年更名为国立暨南大学。	0
只要她一去接电话，孩子就会大哭大闹。	大学入学率约为八成，以往的高级程度会考成绩合格率保持近九成。	0
奶奶告诉我一个天大的秘密。	裕庚的大女儿德龄最后一次流连在客厅的屏风，从天真的女孩儿变成了一个有见地的少女。	0
风停了，雨住了。	塞瓦斯托波尔防区分为：	0
你陪我去趟佛山吧。	双人与三人的情况时，只会和所选的角色对话。	0
她在教室里朝我笑了笑。	同年，沽源县驻地由小河子镇迁至平定堡镇。	0
西兰花菜农已收割完毕。	苏丹人民解放军在1986年的兵力约有12500人，1989年有2万至3万人，到1991年有5万至6万人。	0
不知道这句话是谁说的，不过，这并不重要。	不过，建制派及泛民主派仅为一大概分类，并不代表同一派别议员只有单一取态；	0
他没有吃饱。	他差点儿吃饱了。	1
杯子被我打破了。	打破碗花花	0
倘或他有个好和歹。	只在尼日尔使用，在尼日利亚则写作。	0
他两顿饭没吃。	天启六年（1626年）红夷大炮在宁远之战中发挥极大威力。	0
请大家安静一点。	请大家保持安静。	1
他花光了钱。	透过同态 formula_26，同样可赋予 formula_1 一个 formula_2-模结构，此时有限性判准依然成立。	0
老李不是老师。	惟2009年6月的统计数据显示：澳大利亚经济在2009年第一季度不跌反涨，增幅0。	0
我没打过老婆。	该团直隶于中央训练委员会。	0
王军他如何也在这里？	马丁·海德格尔想区分开存在和物体的意义。	0
既然那么高调参赛，他怎么会轻易退赛呢？	谭雪和包盈盈作为4号和14号种子参赛。	0
难道你有钱没地方花吗？	唐朝的地方官若要立碑纪功，要由皇帝下旨诏敕。	0
好不难受。	千针万线草（学名：）为石竹科繁缕属的植物，为中国的特有植物。	0
举起手来！	他在拉斯维加斯活动的期间只在夜晚出现。	0
他犯了一点错误。	国际民航组织已规定生物特征识别护照的标准，例如ISO-14443标准，但暂时并无视网膜扫描的安排。	0
他染黄了头发。	他把头发染黄了。	1
老范的心里乱极了。	他便觉得自己时日无多，便把毕生心血，写成上下两卷的九阴真经。	0
这本书我恰好看过。	但这样的规则也有些例外。	0
你不觉得我们的战士很可爱吗？	欧洲的战略轰炸的效果与影响到了战后还受到许多争议，尤其是对目标的选择，夜间轰炸对平民的杀伤与造成的设施破坏是否过当等等都有不同的见解与研究。	0
考试是手段，而不是目的。	澳新军团撤退。	0
他把这批货卖掉了一大半。	永续设计的范畴很广，小至日常生活用品，大至建筑设计、都市设计、乃至于地球的物理环境都在其内。	0
姐姐比我聪明多了。	而则为预防的意思，英语取其音译为Poka-yoke，意译则为Mistake-proofing。	0
我曾经帮这位教授整理过稿子。	在1945年，祁济时返回黄金海岸的殖民地政府出任民政专员，并一度在1946年被借调到劳工处徙置科，参与战后的重建工作。	0
他不比你强多少。	你不比他差什么。	1
伤心得她眼泪围着眼圈转。	南宋咸淳七年（1271年）始置淮安军及五河县。	0
虽然金融风暴使许多国家的国民经济出现了下滑现象，但是我国的国民经济依然保持了较快的增长。	后来，莉嫁给了邹杰（陆毅饰），但是莉偏偏不能生育，于是他们领养个孩子叫做花。	0
门响了，别是他回来了。	随后又推广至国语学校及农业试验场，组织外围团体复元会以推动会务，会员增到76人。	0
因为闹了一点小矛盾，彼此就不再来往了。	至于他自己则不再任大法官，但却改任不管部大臣，每次在纽卡素公爵有需要时召他入阁议政。	0
他不可能不知道。	进行兵形转换前必须谨慎思考，此时整个游戏的策略可能出现大幅度的变动。	0
我问你一件事。	然而，它们可能会像阿吉洛夫一样经不起某种打击（如声誉受损）而消失得无影无踪。	0
老王也许现在已经知道这件事了。	其肖像现在印于加拿大一百元钞票上。	0
有一分希望，也要付出一百分的努力。	即便只有一分希望，也要付出一百分的努力。	1
不去北京的人过来登记。	在第二站NHK杯的比赛中取得的蝉联冠军是日本男单自五十岚文男以来时隔26年的NHK杯连冠，并以两站积分排名第一获得连续第三年进入大奖赛总决赛的资格。	0
原来我也有枝这样的笔来着。	原来我也有枝这样的笔。	1
我不要红衣服，不过这件衣服不太红，将就着穿吧。	它也是一个攀岩的好地点，上面超过100多条的线路，难度各不相同。	0
他不见得就弄懂了。	又分食邑二百，封幼子贾访为列侯。	0
那些荔枝他吃了不少。	据报道，约翰逊表达了该法案会使得民主党在不远的未来丧失不少白人选民。	0
她不学英语。	他在1227年去世。	0
柜子叫小弟给翻得乱七八糟。	柜子给小弟翻得乱七八糟。	1
在北京我们游览了不少地方。	此外，与哥哥义辉相同，义昭也授予辉元中国地区守护代职务。	0
你什么时候也信起这一套了？	直到1863年，这群守安息日的安息日会信徒在美国密歇根州的巴特尔克里克(Battle Creek)成立基督复临安息日会。	0
看清楚那个人。	此外，家族中人冯秉华及冯秉芬在文化界亦很有名。	0
我想喊他等等我，却又怕他笑我胆小害怕，不叫他，我又真怕一个人摸不到那个包扎所，更怕一个人在那儿打吊瓶。	苏格兰原住的品种，于1770年至1785年间灭绝，虽未被描述，但有可能是一个独立的亚种。	0
他们这些捏笔杆子的也会种庄稼。	这些矩阵和Walsh函数有密切的关系。	0
他拿了我一本书。	杭州和宁波是浙江的两个经济强市，经济实力长期位居全国前20位，其中杭州长期位居全国前10位。	0
你陪我去趟佛山吧。	皮肤为呼吸的辅助器官，所以只要保持身体的湿润即可长期离开水面。	0
有钱没处花。	因此，香港的货车数量非常庞大。	0
没关系，多双筷子罢了。	过去为了运送水泥，国铁开辟五日市线支线（岩井支线，武藏五日市站 ─ ），1971年停止客运业务，1982年终止货物业务，废线。	0
参加奥运会的运动员名单已经确定了。	尚书·顾命记载了齐丁公参加了周康王的即位礼。	0
风遇到防护林，速度就减少了百分之七十到八十。到了距离防护林等于林木高度二十米的地方，风速又恢复原来的强度。所以防护林必须是并行排列的许多林带，两列之间的距离不要超过林木高度的二十倍。	遇到防护林，风的速度固然就减少了百分之七十到八十，但是到了距离为林木高度二十倍的地方，风速又恢复原来的强度。因此防护林必须是并行排列的许多林带，两列之间的距离不要超过林木高度的二十倍。	1
嘴干死了。	此文先后对诗，赋，碑，诔，铭，箴，颂，论，奏，说十种进行分析。	0
这个公园逛了我们一个下午。	我们在这个公园逛了一下午。	1
古人管眼睛叫目。	全县境内有乡道12条：东至进贤北山，长40公里；	0
问个明白。	现实主义承接浪漫主义而出现，秉承真实描绘现实生活的原则。	0
学校里调来了一位女教师。	一位女教师被调到学校里来了。	1
倘或他有个好和歹。	他若有个好歹。	1
由于对造成事故的主观原因认识不足，因此导致了此类事故的再次发生。	随著剧烈的对流活动由北向南移动，大埔的大尾笃，新界西北的流浮山，一度出现了100公里以上的阵风风力，其中又以流浮山的瞬时风力最为强劲，达到了飓风程度的131公里，造成流浮山田厦路近木人巷的货柜场内一个货柜疑被强风吹跌，压毁一辆另机的驾驶室，操作员受伤送院。	0
树上飞来一只鸟。	参与者的际遇。	0
她用的护肤品和你一样高档。	新的西风龙化石正准备叙述中，在马里兰州与维吉尼亚州发现的足迹化石被归类于类似西风龙的动物。	0
我不知道该信哪一种说法，因此也就无法判断，。	我不知道该信哪一种说法，所以也就无法判断，。	1
不久，被雷劈中的那棵大树又长出了嫩绿的新芽。	不久，嫩绿的新芽从被雷劈中的那棵大树上长出来了。	1
他拒绝回答这个问题。	于歌剧开始前，两情相悦的西班牙王子Don Carlo及法国公主Elisabeth正在计划著他们的婚事，这个时候王子Don Carlo被父王Philip II传召。	0
不光大家伙都省事，你自己也可以少跑两趟嘛。	不但大家伙都省事，而且你自己可以少跑两趟嘛。	1
这位刘先生，他是个有钱人。	亚当斯在他的作品中提及了不少其它音乐，比如一只老鼠说关于生命、宇宙及一切的最终问题是一个人一生要走过多少条路？	0
老王嫁了他一个女儿。	复制缺陷型载体始终包含一个传输结构。	0
缺不了你的钱花。	加入蔬菜的凉拌生鱼称为他勒卡。	0
这件事情她亲爸也没办法。	这个车站的东京地下铁日比谷线与东武伊势崎线相互直通。	0
我们可做一件破例的事情。	明朝正德九年（1514年），御马监-{于}-经看中此地的风水，出资扩建，并在后山上挖建墓穴；	0
他下楼了，在门口买了几个面包，塞在书包里，然后去了图书馆。	能力与装备。	0
他没努力去解决这个问题，这个问题对他本来就很容易。	据威廉姆斯说，正是这个伤疤使得他可以开始表演生涯。	0
她学了两个钟头英语。	辣酱油是由药剂师李（John Wheeley Lea）和派林（William Henry Perrins）在伍斯特郡的郡府伍斯特的作坊制造，因此在英语，此酱汁称为伍斯特郡酱汁（Worcestershire sauce）。	0
教室里跑出一群孩子。	现时如果没有父母帮忙，香港的年轻人也不知何时储够钱置业。	0
不一会儿他又回来了。	他不久又回来了。	1
他两顿饭没吃。	从高级中学二年级开始分组。	0
桂花别提有多香。	这些文章虽然反对对犹太人的迫害和残暴，但将许多这样的事件归罪于犹太人自己。	0
你穿太少了，当心着凉。	这实际上是一种小范围的变相土改，有利于民生和社会稳定。	0
鲸鱼是一种哺乳动物。	鲸鱼是哺乳动物。	1
赵嬷嬷也笑个不住。	然而当F-8随著小型航舰的退役而离开战场的时候，AIM-9C也无法继续在舰队中服役。	0
对于家庭琐事，他从来不放在心上。	他对于家庭小事从来不上心。	1
就是在她叠好被子的时候。	自东北向西南，流经巴西东南部、巴拉圭、阿根廷东北部；	0
他最常去那里。	列侬演唱了两首披头士时期的歌曲——露西在缀满钻石的天空和我看见她站在那里。	0
好不热闹。	浮叶慈姑（学名：）是泽泻科慈姑属的植物。	0
因为时间太仓促了，他们放弃了这次参赛的机会。	因为时间太仓促了，所以他们放弃了这次参赛的机会。	1
这人一面对我言听计从，一面却又在背后搞小动作。	直到1960年代后期，电影观众品味变得趋向喜好性感刺激，桃乐丝·黛也因为道德尺度而推拒许多片约。	0
那今晚我请你去看电影好了，只是不知道你的女朋友会不会介意。	那今晚我请你去看电影好了，只不过不知道你的女朋友会不会介意。	1
因为闹了一点小矛盾，彼此就不再来往了。	由于双方各有千秋，彼此并驾齐驱，粤剧历史上称为薛马争雄时期。	0
他下楼了，在门口买了几个面包，塞在书包里，然后去了图书馆。	他下楼后在门口买了几个面包，把面包塞在书包里，然后去了图书馆。	1
这个问题讨论了我们半天。	我们为这个问题讨论了半天。	1
看到实验成功，大家好高兴。	现场检获疑似凶器染血菜刀一把。	0
别揣着明白装糊涂啦。	根据2000年人口普查，坎贝尔县的总面积为，其中有，即99。	0
差点儿没考上。	自称奥斯丁。	0
我觉得佳艳的德语水平远在我之上，虽然我的考试成绩比他高。	外围赛第二圈会有 32 支队伍加入，联同 2 支外围赛第一圈胜出队伍，共 34 支队伍参加。	0
几乎没考上甲班。	很可能没有考上甲班。	1
老太太的情绪不稳定。	喀琅施塔得建在平地上，因此历史上多次被淹，其中最著名的是在1824年。	0
烦死了！	他到了越南之后在前线时间不长，由于对东南亚气候水土不服，加上得了一些病（推测是疟疾），大部分时间在战场后方。	0
我们同王教授讨论合作的事。	我们已经进入一个只有小型和内部冲突的时期。	0
他刚才是在这儿来着。	（二）进行编码	0
他被批评了一顿。	而另有传说刘深由城门一路攻入，而乡民筑起石城抗击元军，因有城门此称。	0
还欠三万块钱没有还。	九巴工友指死者为人和蔼可亲，而且在死者家中，均贴满了公司发出的安全奖状及服务奖状，而公司只会在员工整年没有意外纪录或遭投诉，才发出奖状，可见其服务及驾驶安全纪录都不错。	0
你忘了？	川奇光电科技(扬州)有限公司是由永丰余集团旗下的全资子公司元太科技于2002年5月21日在中国扬州成立。	0
在下次董事会上，一定得拿出个让大家都满意的新方案出来。	基本上说明义务应该包括诊断病名、病况、预后及不接受治疗后果、建议治疗方案及其他可能之替代方案及其利弊、治疗风险、常发生之并发症及副作用以及虽不常发生，但可能发生严重后果之风险、治疗之成功率(死亡率)、医院的设备、能力、及医师的专业能力限制或范围（即在一般情形下，如曾说明，病人即有拒绝医疗之可能即有说明之义务）。	0
一只青蛙从小池塘里跳出来。	官至秘书监。	0
他们厂上个月从欧洲购进了一批先进的设备。	"专业课一年从两方面选择：一面是学科（""规划和持续建筑""，""能源""，""环境-材料-生物""，""工业工程""，""应用数学""，""力学-航空-航天""，""物理和应用""，""信息科学""，""先进系统""），另一面是针对的岗位（""设计和工业化""，""项目管理""，""经营管理""，""研究""，""创业""，""公司战略和金融""）。"	0
他不比你强多少。	会衍生其风俗，是因为小足被当时人认为是种女性美的象征，不过也普遍被认为对女权的压迫。	0
小心别打碎杯子。	在此之后，大量的韩国流行乐开始进入日本。	0
小红哭湿了枕头。	开普勒452b的直径比地球大60%，这是开普勒的观测数据能够精确测定的。	0
我今天的报还没有看呢。	养伤八个星期后，波历克就再没有入选德国国家队，也没有参加德国在2011年8月11日为他而设的纪念赛（德国对巴西），以示不满。	0
不死也脱层皮。	这球大概只飞行了2。	0
如果是一个贪图财物享受的人，他就不会天天把自己关在书斋里做学问了。	若是一个贪图财物享受的人，他便不会天天把自己关在书斋里做学问了。	1
中国不首先使用核武器，不管是面临核威胁或者是面临核讹诈。	使用车辆。	0
天气暖和多了。	尽管晚年疾病缠身，罗斯福仍保持乐观的生活方式。	0
每个人都有属于自己的一条路，或者平坦，或者艰险，或者漫长，或者短暂；每个人的爱情经历都是值得回味的，或者甜蜜，或者苦涩，或者如愿，或者遗憾······。	传闻致陈䢿于死地的是他的一句话：今岁文星见闽，为什么自己却被难狱中？	0
我没答应他。	部分分式分解	0
你穿太少了，当心着凉。	长毛声称会将有关议案在蜡发会向拳拳动他的议（如果是休会期则称与高官见面），如果政府不接受会向该人士唱该首歌曲，但无论如何都会在band房唱歌离场。	0
孙悟空本事再大，也逃不出如来佛的手掌。	原天津西站候车楼是有着百年历史的典型德国式建筑，在西站改扩建工程中被完整保留，成为天津西站的历史人文景观。	0
我怀疑他会来。	直到1944年5月30日，无畏号才完成维修。	0
你穿太少了，当心着凉。	杰克的外祖父，中国飞龙，但其实是住在香港，是教杰克必要技能的一个传说生物保护者。	0
也没有个长远留下人的理。	（申命记23：7）可是以东人的行径却绝没有表现兄弟之情。	0
通过翻译，我们交谈了半个小时。	我们通过翻译交谈了半个小时。	1
他们厂上个月从欧洲购进了一批先进的设备。	这首曲子在1999年初在欧洲其他地区也成为大热曲目。	0
我要一件衣服，这件衣服不太红，换红一点的。	没有神，人心就没有音乐。	0
如果说过去还有点糊涂，那么今天却已经是完全清醒了。	如果说过去还有点糊涂，那么今天是已经完全清醒了。	1
姐姐昨天就把这消息告诉我了。	然而，这并不精确，因为所有的项必须出现一个整数次数，一个单词不可能出现2。	0
兄弟两个谁也不服谁。	面积1，848平方公里。	0
少不了你的福享。	馅料以干酪、洋葱、蛋黄为主，有时也加一些菠菜、牛肉；	0
没你这么弄得。	你这么弄不对。	1
新的已经卖完了。	隧道连接香港岛东部和九龙东部，全长2。	0
人家让老先生亲自送来，我好意思不收下吗？	将军澳广场基座设有商场，共分三层占地逾30万平方呎，是区内主要购物商场之一。	0
我能把这块大石头举起来。	"回归模型将""Y""和一个关于X和β的函数关联起来。"	0
由于工作的关系，我们在长沙逗留了几天。	照顾犀牛比单纯偷猎犀牛的经济刺激要强大，不论是生态旅行团或是贩卖他们，因此许多人保护他们，私有的部份是帮助我们计划进行的重要关键。	0
年轻时我也漂亮过。	我年轻的时候很漂亮。	1
这道题好容易啊，不到五分钟我就做出来了。	分布于中国大陆的湖北、四川等地，生长于海拔1，200米至2，100米的地区，一般生长在山坡岩石处，目前尚未由人工引种栽培。	0
你偏偏不在家。	相关组织。	0
他没去北京，去上海了。	但是，1866年民权法案受到了安德鲁·约翰逊的否决，他是一位毫不妥协的白人至上主义者。	0
台上坐着主席团。	清初受到佛教影响，允许火葬，清兵入关前，满洲风俗也是实行火葬，例如努尔哈赤去世后为火化，称为宝宫的骨灰坛葬在福陵，入关后的初期，顺治帝、其爱妃董鄂氏以及孝康章皇后也是火葬，但此后开始限制火葬而鼓励土葬。	0
因获奖而成名。	由于获奖而成名。	1
这本书我恰好看过。	虽然现在的马来西亚华人大都是本地出生的，可是Peranakan一词已成为峇峇人的专用自称。	0
